order_id,customer_id,restaurant,items,item_names,item_categories,total_price,order_date,order_hour,order_day,n_items,payment_method,delivery_time_min,order_rating
ORD00127,CUST0137,Crave It,"M0155,M0065,M0040,M0283,M0199","Veggie Roll (8Pcs),Meat Lovers Pizza,Margherita Pizza,Mint Lemonade,Caesar Salad","Sushi,Pizza,Pizza,Beverages,Salads",293.0,2026-04-22,12,Wednesday,5,Credit Card,59,2.6
ORD00128,CUST0363,The Hungry Bear,"M0347,M0257","French Onion Soup,Waffles & Ice Cream","Soups,Desserts",91.0,2025-12-11,19,Thursday,2,Wallet,27,3.6
ORD00129,CUST0321,Daily Bites,"M0079,M0242,M0080","Hawaiian Pizza,Tiramisu,Hawaiian Pizza","Pizza,Desserts,Pizza",239.0,2026-01-20,11,Tuesday,3,Cash,41,4.6
ORD00130,CUST0431,Pasta Corner,"M0092,M0073","Meat Shawarma Wrap,Veggie Supreme Pizza","Shawarma,Pizza",143.0,2025-12-04,6,Thursday,2,Wallet,23,3.3
ORD00131,CUST0454,Mediterranean Nights,"M0054,M0281,M0058,M0215","Bbq Chicken Pizza,Mint Lemonade,Bbq Chicken Pizza,Quinoa Power Bowl","Pizza,Beverages,Pizza,Salads",289.0,2025-11-03,15,Monday,4,Credit Card,35,3.0
ORD00132,CUST0017,Urban Bites,"M0196,M0176","Caesar Salad,Fettuccine Alfredo","Salads,Pasta",130.0,2026-04-15,12,Wednesday,2,Credit Card,37,3.8
ORD00133,CUST0117,Crave It,"M0203,M0187,M0328","Caesar Salad,Pesto Pasta,Blt Sandwich","Salads,Pasta,Sandwiches",147.0,2026-04-11,9,Saturday,3,Credit Card,56,4.3
ORD00134,CUST0329,Mediterranean Nights,"M0137,M0119,M0112","Spicy Tuna Roll (8Pcs),Salmon Nigiri (2Pcs),Cheese Shawarma","Sushi,Sushi,Shawarma",156.0,2026-02-23,12,Monday,3,Wallet,50,3.7
ORD00135,CUST0221,Daily Bites,"M0124,M0115,M0118","Salmon Nigiri (2Pcs),Cheese Shawarma,Cheese Shawarma","Sushi,Shawarma,Shawarma",145.0,2026-01-10,12,Saturday,3,Cash,48,2.9
ORD00136,CUST0300,The Grill House,"M0058,M0251","Bbq Chicken Pizza,Umm Ali","Pizza,Desserts",124.0,2025-11-05,8,Wednesday,2,Wallet,26,3.3
ORD00137,CUST0325,Pizza Palace,M0107,Mixed Grill Wrap,Shawarma,61.0,2026-01-03,19,Saturday,1,Credit Card,43,4.1
ORD00138,CUST0177,The Foodie Hub,"M0144,M0107,M0362","Rainbow Roll (8Pcs),Mixed Grill Wrap,Mushroom Cream Soup","Sushi,Shawarma,Soups",221.0,2025-11-05,12,Wednesday,3,Cash,23,4.5
ORD00139,CUST0060,The Hungry Bear,"M0187,M0280","Pesto Pasta,Iced Latte","Pasta,Beverages",99.0,2026-03-11,12,Wednesday,2,Wallet,22,2.9
ORD00140,CUST0210,Burger Factory,"M0025,M0266,M0118","Mushroom Swiss Burger,Mango Panna Cotta,Cheese Shawarma","Burgers,Desserts,Shawarma",150.0,2025-12-23,10,Tuesday,3,Wallet,32,3.7
ORD00141,CUST0335,Pizza Palace,"M0264,M0255,M0307,M0102,M0179","Waffles & Ice Cream,Umm Ali,Hot Chocolate,Shawarma Plate,Pasta Carbonara","Desserts,Desserts,Beverages,Shawarma,Pasta",235.0,2025-11-19,12,Wednesday,5,Cash,52,2.8
ORD00142,CUST0377,Desert Rose Kitchen,"M0002,M0320,M0008","Classic Beef Burger,Tuna Melt,Crispy Chicken Burger","Burgers,Sandwiches,Burgers",153.0,2025-11-15,1,Saturday,3,Credit Card,43,3.3
ORD00143,CUST0119,Daily Bites,"M0037,M0344","Truffle Burger,French Onion Soup","Burgers,Soups",147.0,2026-01-24,9,Saturday,2,Credit Card,42,2.5
ORD00144,CUST0179,Pizza Palace,"M0030,M0046,M0138","Veggie Garden Burger,Pepperoni Pizza,Spicy Tuna Roll (8Pcs)","Burgers,Pizza,Sushi",243.0,2026-04-15,20,Wednesday,3,Cash,32,3.5
ORD00145,CUST0041,Fresh & Fit,"M0166,M0112,M0366","Spaghetti Bolognese,Cheese Shawarma,Seafood Chowder","Pasta,Shawarma,Soups",170.0,2026-03-12,18,Thursday,3,Wallet,43,3.4
ORD00146,CUST0241,Sushi World,"M0291,M0307,M0233,M0311,M0257","Watermelon Juice,Hot Chocolate,Cheesecake Slice,Club Sandwich,Waffles & Ice Cream","Beverages,Beverages,Desserts,Sandwiches,Desserts",184.0,2025-11-02,12,Sunday,5,Wallet,38,4.9
ORD00147,CUST0260,El Classico,"M0181,M0236,M0309,M0082","Pasta Carbonara,Cheesecake Slice,Hot Chocolate,Truffle Mushroom Pizza","Pasta,Desserts,Beverages,Pizza",298.0,2026-01-28,17,Wednesday,4,Cash,46,4.8
ORD00148,CUST0449,Crave It,"M0147,M0307,M0300","Rainbow Roll (8Pcs),Hot Chocolate,Avocado Smoothie","Sushi,Beverages,Beverages",158.0,2026-04-18,17,Saturday,3,Credit Card,44,2.7
ORD00149,CUST0212,The Foodie Hub,"M0005,M0107","Double Smash Burger,Mixed Grill Wrap","Burgers,Shawarma",131.0,2026-01-07,11,Wednesday,2,Wallet,34,3.5
ORD00150,CUST0144,The Foodie Hub,"M0234,M0179","Cheesecake Slice,Pasta Carbonara","Desserts,Pasta",116.0,2026-03-05,10,Thursday,2,Cash,26,3.9
ORD00151,CUST0230,El Classico,M0218,Grilled Chicken Salad,Salads,59.0,2025-12-17,17,Wednesday,1,Cash,34,3.3
ORD00152,CUST0452,Desert Rose Kitchen,"M0114,M0008,M0312,M0145","Cheese Shawarma,Crispy Chicken Burger,Club Sandwich,Rainbow Roll (8Pcs)","Shawarma,Burgers,Sandwiches,Sushi",281.0,2026-03-09,7,Monday,4,Credit Card,26,4.3
ORD00153,CUST0040,Daily Bites,"M0230,M0277,M0052","Chocolate Lava Cake,Iced Latte,Bbq Chicken Pizza","Desserts,Beverages,Pizza",177.0,2026-01-11,8,Sunday,3,Cash,49,3.2
ORD00154,CUST0054,Street Eats,"M0011,M0041,M0310,M0272,M0238","Crispy Chicken Burger,Margherita Pizza,Club Sandwich,Mango Smoothie,Crème Brûlée","Burgers,Pizza,Sandwiches,Beverages,Desserts",277.0,2025-11-22,13,Saturday,5,Wallet,36,2.9
ORD00155,CUST0429,The Hungry Bear,"M0095,M0052,M0036,M0020","Falafel Wrap,Bbq Chicken Pizza,Truffle Burger,Bbq Bacon Burger","Shawarma,Pizza,Burgers,Burgers",316.0,2026-02-23,13,Monday,4,Cash,52,4.0
ORD00156,CUST0239,Burger Factory,"M0045,M0341","Pepperoni Pizza,French Onion Soup","Pizza,Soups",136.0,2026-02-28,9,Saturday,2,Wallet,47,4.7
ORD00157,CUST0499,El Classico,"M0282,M0179,M0248,M0275,M0030","Mint Lemonade,Pasta Carbonara,Kunafa,Mango Smoothie,Veggie Garden Burger","Beverages,Pasta,Desserts,Beverages,Burgers",210.0,2025-11-20,12,Thursday,5,Cash,55,3.8
ORD00158,CUST0213,Shawarma Station,"M0307,M0180","Hot Chocolate,Pasta Carbonara","Beverages,Pasta",113.0,2026-01-13,14,Tuesday,2,Credit Card,45,3.5
ORD00159,CUST0186,Urban Bites,"M0188,M0201,M0075","Seafood Linguine,Caesar Salad,Veggie Supreme Pizza","Pasta,Salads,Pizza",255.0,2025-12-15,10,Monday,3,Cash,46,4.0
ORD00160,CUST0027,The Hungry Bear,"M0347,M0059","French Onion Soup,Bbq Chicken Pizza","Soups,Pizza",144.0,2026-04-16,16,Thursday,2,Credit Card,22,4.4
ORD00161,CUST0211,Pasta Corner,"M0304,M0203,M0149","Strawberry Milkshake,Caesar Salad,Veggie Roll (8Pcs)","Beverages,Salads,Sushi",131.0,2026-01-30,21,Friday,3,Wallet,29,3.9
ORD00162,CUST0343,Desert Rose Kitchen,"M0128,M0334,M0080","California Roll (8Pcs),Pastrami Sandwich,Hawaiian Pizza","Sushi,Sandwiches,Pizza",212.0,2026-04-03,15,Friday,3,Cash,29,4.1
ORD00163,CUST0416,The Hungry Bear,"M0075,M0179","Veggie Supreme Pizza,Pasta Carbonara","Pizza,Pasta",176.0,2025-11-16,13,Sunday,2,Cash,27,4.9
ORD00164,CUST0344,The Hungry Bear,M0347,French Onion Soup,Soups,42.0,2026-01-21,7,Wednesday,1,Wallet,28,4.1
ORD00165,CUST0266,Desert Rose Kitchen,"M0252,M0129,M0286,M0048","Umm Ali,Dragon Roll (8Pcs),Mint Lemonade,Pepperoni Pizza","Desserts,Sushi,Beverages,Pizza",233.0,2026-03-23,7,Monday,4,Cash,60,2.9
ORD00166,CUST0021,Golden Fork,M0062,Four Cheese Pizza,Pizza,95.0,2026-02-02,20,Monday,1,Cash,47,3.5
ORD00167,CUST0375,Golden Fork,"M0346,M0234","French Onion Soup,Cheesecake Slice","Soups,Desserts",82.0,2026-04-16,23,Thursday,2,Credit Card,36,2.8
ORD00168,CUST0230,The Hungry Bear,"M0100,M0289","Shawarma Plate,Watermelon Juice","Shawarma,Beverages",81.0,2025-11-27,11,Thursday,2,Cash,20,4.4
ORD00169,CUST0218,Urban Bites,"M0329,M0009,M0240,M0174,M0079","Blt Sandwich,Crispy Chicken Burger,Crème Brûlée,Fettuccine Alfredo,Hawaiian Pizza","Sandwiches,Burgers,Desserts,Pasta,Pizza",305.0,2025-11-06,10,Thursday,5,Credit Card,37,3.0
ORD00170,CUST0466,Golden Fork,"M0360,M0263,M0144,M0320,M0271","Mushroom Cream Soup,Waffles & Ice Cream,Rainbow Roll (8Pcs),Tuna Melt,Fresh Orange Juice","Soups,Desserts,Sushi,Sandwiches,Beverages",250.0,2026-04-04,10,Saturday,5,Credit Card,54,3.7
ORD00171,CUST0294,The Grill House,"M0024,M0221,M0054","Mushroom Swiss Burger,Grilled Chicken Salad,Bbq Chicken Pizza","Burgers,Salads,Pizza",245.0,2026-03-22,14,Sunday,3,Cash,56,4.9
ORD00172,CUST0239,Fresh & Fit,"M0098,M0080","Shawarma Plate,Hawaiian Pizza","Shawarma,Pizza",150.0,2026-01-14,12,Wednesday,2,Credit Card,25,3.1
ORD00173,CUST0231,Pizza Palace,"M0201,M0365,M0186","Caesar Salad,Seafood Chowder,Pesto Pasta","Salads,Soups,Pasta",180.0,2026-04-13,21,Monday,3,Wallet,30,2.8
ORD00174,CUST0116,Daily Bites,"M0070,M0128,M0095","Meat Lovers Pizza,California Roll (8Pcs),Falafel Wrap","Pizza,Sushi,Shawarma",219.0,2026-03-07,11,Saturday,3,Credit Card,50,4.7
ORD00175,CUST0270,Golden Fork,"M0289,M0081,M0095,M0172","Watermelon Juice,Hawaiian Pizza,Falafel Wrap,Penne Arrabiata","Beverages,Pizza,Shawarma,Pasta",245.0,2025-11-04,1,Tuesday,4,Cash,33,2.7
ORD00176,CUST0172,Royal Kitchen,"M0208,M0009,M0167","Fattoush Salad,Crispy Chicken Burger,Spaghetti Bolognese","Salads,Burgers,Pasta",167.0,2026-01-21,16,Wednesday,3,Cash,45,4.2
ORD00177,CUST0048,Desert Rose Kitchen,"M0252,M0353,M0112,M0325","Umm Ali,Lentil Soup,Cheese Shawarma,Tuna Melt","Desserts,Soups,Shawarma,Sandwiches",143.0,2026-02-07,14,Saturday,4,Cash,39,5.0
ORD00178,CUST0370,The Grill House,"M0050,M0247,M0308,M0279","Pepperoni Pizza,Kunafa,Hot Chocolate,Iced Latte","Pizza,Desserts,Beverages,Beverages",182.0,2026-02-08,6,Sunday,4,Wallet,24,4.8
ORD00179,CUST0036,Burger Factory,"M0150,M0355,M0162","Veggie Roll (8Pcs),Lentil Soup,Spaghetti Bolognese","Sushi,Soups,Pasta",130.0,2025-12-31,14,Wednesday,3,Wallet,20,3.1
ORD00180,CUST0184,Pizza Palace,"M0013,M0003,M0230,M0234,M0354","Crispy Chicken Burger,Classic Beef Burger,Chocolate Lava Cake,Cheesecake Slice,Lentil Soup","Burgers,Burgers,Desserts,Desserts,Soups",223.0,2026-01-11,9,Sunday,5,Cash,59,3.5
ORD00181,CUST0295,Desert Rose Kitchen,"M0114,M0226,M0097,M0251,M0177","Cheese Shawarma,Caprese Salad,Falafel Wrap,Umm Ali,Pasta Carbonara","Shawarma,Salads,Shawarma,Desserts,Pasta",247.0,2026-02-19,19,Thursday,5,Cash,28,3.1
ORD00182,CUST0102,Urban Bites,"M0108,M0328","Mixed Grill Wrap,Blt Sandwich","Shawarma,Sandwiches",106.0,2025-11-24,15,Monday,2,Credit Card,42,3.8
ORD00183,CUST0364,Sushi World,"M0363,M0295,M0067","Seafood Chowder,Avocado Smoothie,Meat Lovers Pizza","Soups,Beverages,Pizza",213.0,2026-04-03,3,Friday,3,Cash,53,3.7
ORD00184,CUST0453,Mediterranean Nights,"M0137,M0355,M0158","Spicy Tuna Roll (8Pcs),Lentil Soup,Sashimi Platter (12Pcs)","Sushi,Soups,Sushi",228.0,2025-12-18,13,Thursday,3,Credit Card,56,2.8
ORD00185,CUST0114,Pizza Palace,"M0209,M0137,M0138","Fattoush Salad,Spicy Tuna Roll (8Pcs),Spicy Tuna Roll (8Pcs)","Salads,Sushi,Sushi",202.0,2026-04-19,10,Sunday,3,Cash,55,4.8
ORD00186,CUST0362,The Grill House,"M0050,M0250","Pepperoni Pizza,Umm Ali","Pizza,Desserts",130.0,2025-11-26,18,Wednesday,2,Credit Card,26,4.5
ORD00187,CUST0255,Pizza Palace,"M0310,M0115","Club Sandwich,Cheese Shawarma","Sandwiches,Shawarma",104.0,2025-11-10,19,Monday,2,Cash,48,4.5
ORD00188,CUST0285,El Classico,"M0229,M0311,M0271","Chocolate Lava Cake,Club Sandwich,Fresh Orange Juice","Desserts,Sandwiches,Beverages",115.0,2026-03-27,5,Friday,3,Wallet,45,4.0
ORD00189,CUST0353,Mediterranean Nights,"M0250,M0265","Umm Ali,Mango Panna Cotta","Desserts,Desserts",66.0,2026-02-07,17,Saturday,2,Credit Card,41,4.5
ORD00190,CUST0208,Pizza Palace,M0074,Veggie Supreme Pizza,Pizza,104.0,2026-04-20,1,Monday,1,Credit Card,28,2.7
ORD00191,CUST0357,The Grill House,"M0058,M0305,M0037","Bbq Chicken Pizza,Strawberry Milkshake,Truffle Burger","Pizza,Beverages,Burgers",226.0,2025-11-03,8,Monday,3,Credit Card,32,3.3
ORD00192,CUST0387,Urban Bites,"M0158,M0091,M0016,M0300,M0309","Sashimi Platter (12Pcs),Meat Shawarma Wrap,Bbq Bacon Burger,Avocado Smoothie,Hot Chocolate","Sushi,Shawarma,Burgers,Beverages,Beverages",315.0,2026-03-01,14,Sunday,5,Wallet,28,3.3
ORD00193,CUST0321,Pasta Corner,"M0004,M0054,M0265,M0180,M0020","Classic Beef Burger,Bbq Chicken Pizza,Mango Panna Cotta,Pasta Carbonara,Bbq Bacon Burger","Burgers,Pizza,Desserts,Pasta,Burgers",363.0,2025-11-01,17,Saturday,5,Credit Card,25,2.7
ORD00194,CUST0404,The Hungry Bear,M0161,Spaghetti Bolognese,Pasta,83.0,2025-12-22,19,Monday,1,Wallet,21,3.4
ORD00195,CUST0202,Burger Factory,M0130,Dragon Roll (8Pcs),Sushi,111.0,2026-02-21,10,Saturday,1,Cash,47,2.6
ORD00196,CUST0447,Sushi World,"M0176,M0348,M0272","Fettuccine Alfredo,French Onion Soup,Mango Smoothie","Pasta,Soups,Beverages",155.0,2025-11-08,14,Saturday,3,Wallet,38,3.6
ORD00197,CUST0437,Pizza Palace,"M0107,M0216","Mixed Grill Wrap,Quinoa Power Bowl","Shawarma,Salads",136.0,2026-03-14,18,Saturday,2,Credit Card,39,4.4
ORD00198,CUST0009,The Hungry Bear,"M0347,M0141","French Onion Soup,Rainbow Roll (8Pcs)","Soups,Sushi",157.0,2026-04-12,12,Sunday,2,Credit Card,22,4.9
ORD00199,CUST0340,Street Eats,"M0169,M0028","Penne Arrabiata,Spicy Jalapeño Burger","Pasta,Burgers",130.0,2026-03-31,11,Tuesday,2,Wallet,24,2.8
ORD00200,CUST0246,Crave It,"M0162,M0038","Spaghetti Bolognese,Truffle Burger","Pasta,Burgers",138.0,2026-02-22,9,Sunday,2,Cash,48,3.4
ORD00201,CUST0259,Flavor Street,"M0048,M0030","Pepperoni Pizza,Veggie Garden Burger","Pizza,Burgers",150.0,2025-12-23,10,Tuesday,2,Wallet,57,2.9
ORD00202,CUST0252,Mediterranean Nights,"M0051,M0367,M0014","Pepperoni Pizza,Seafood Chowder,Crispy Chicken Burger","Pizza,Soups,Burgers",222.0,2026-01-31,18,Saturday,3,Cash,27,3.4
ORD00203,CUST0036,Desert Rose Kitchen,"M0078,M0209","Hawaiian Pizza,Fattoush Salad","Pizza,Salads",126.0,2025-12-28,12,Sunday,2,Wallet,46,4.6
ORD00204,CUST0227,El Classico,"M0102,M0040","Shawarma Plate,Margherita Pizza","Shawarma,Pizza",131.0,2025-12-03,21,Wednesday,2,Wallet,26,3.3
ORD00205,CUST0202,Shawarma Station,"M0257,M0311,M0089","Waffles & Ice Cream,Club Sandwich,Meat Shawarma Wrap","Desserts,Sandwiches,Shawarma",135.0,2026-04-20,8,Monday,3,Cash,32,4.9
ORD00206,CUST0261,Sushi World,"M0080,M0181","Hawaiian Pizza,Pasta Carbonara","Pizza,Pasta",172.0,2026-04-06,12,Monday,2,Credit Card,48,4.5
ORD00207,CUST0387,Mediterranean Nights,"M0331,M0260","Egg & Avocado Toast,Waffles & Ice Cream","Sandwiches,Desserts",87.0,2026-03-23,13,Monday,2,Cash,53,4.8
ORD00208,CUST0238,Burger Factory,"M0036,M0318,M0200,M0141","Truffle Burger,Grilled Cheese,Caesar Salad,Rainbow Roll (8Pcs)","Burgers,Sandwiches,Salads,Sushi",288.0,2026-02-23,16,Monday,4,Wallet,22,4.5
ORD00209,CUST0222,El Classico,"M0238,M0049,M0056,M0116,M0264","Crème Brûlée,Pepperoni Pizza,Bbq Chicken Pizza,Cheese Shawarma,Waffles & Ice Cream","Desserts,Pizza,Pizza,Shawarma,Desserts",368.0,2026-03-24,22,Tuesday,5,Credit Card,29,3.8
ORD00210,CUST0160,Daily Bites,"M0194,M0144","Lasagna,Rainbow Roll (8Pcs)","Pasta,Sushi",209.0,2025-11-01,19,Saturday,2,Credit Card,55,5.0
ORD00211,CUST0484,Street Eats,"M0362,M0212","Mushroom Cream Soup,Quinoa Power Bowl","Soups,Salads",115.0,2025-11-08,16,Saturday,2,Credit Card,32,4.6
ORD00212,CUST0297,Desert Rose Kitchen,"M0252,M0210,M0048","Umm Ali,Fattoush Salad,Pepperoni Pizza","Desserts,Salads,Pizza",153.0,2026-04-13,13,Monday,3,Cash,29,5.0
ORD00213,CUST0039,Pasta Corner,M0092,Meat Shawarma Wrap,Shawarma,43.0,2025-12-29,13,Monday,1,Wallet,60,3.2
ORD00214,CUST0401,El Classico,"M0282,M0075,M0228","Mint Lemonade,Veggie Supreme Pizza,Chocolate Lava Cake","Beverages,Pizza,Desserts",167.0,2026-03-29,18,Sunday,3,Cash,47,4.2
ORD00215,CUST0455,Sushi World,"M0335,M0257,M0182,M0254","Pastrami Sandwich,Waffles & Ice Cream,Pasta Carbonara,Umm Ali","Sandwiches,Desserts,Pasta,Desserts",221.0,2025-12-25,14,Thursday,4,Credit Card,44,3.8
ORD00216,CUST0497,Crave It,"M0268,M0323,M0073","Mango Panna Cotta,Tuna Melt,Veggie Supreme Pizza","Desserts,Sandwiches,Pizza",189.0,2026-04-29,10,Wednesday,3,Credit Card,27,2.9
ORD00217,CUST0482,Mediterranean Nights,"M0184,M0255,M0300,M0170,M0363","Pesto Pasta,Umm Ali,Avocado Smoothie,Penne Arrabiata,Seafood Chowder","Pasta,Desserts,Beverages,Pasta,Soups",245.0,2026-02-25,15,Wednesday,5,Wallet,35,3.5
ORD00218,CUST0323,Burger Factory,"M0111,M0275,M0169,M0127","Mixed Grill Wrap,Mango Smoothie,Penne Arrabiata,California Roll (8Pcs)","Shawarma,Beverages,Pasta,Sushi",219.0,2025-11-28,20,Friday,4,Cash,32,3.5
ORD00219,CUST0092,Burger Factory,"M0067,M0307,M0117","Meat Lovers Pizza,Hot Chocolate,Cheese Shawarma","Pizza,Beverages,Shawarma",180.0,2026-01-03,5,Saturday,3,Cash,41,4.1
ORD00220,CUST0018,Burger Factory,"M0207,M0006","Fattoush Salad,Double Smash Burger","Salads,Burgers",122.0,2025-12-02,10,Tuesday,2,Credit Card,22,4.1
ORD00221,CUST0172,Fresh & Fit,"M0026,M0011,M0039,M0076","Spicy Jalapeño Burger,Crispy Chicken Burger,Truffle Burger,Veggie Supreme Pizza","Burgers,Burgers,Burgers,Pizza",292.0,2025-11-06,14,Thursday,4,Cash,28,3.1
ORD00222,CUST0106,Burger Factory,"M0073,M0300,M0128,M0305,M0331","Veggie Supreme Pizza,Avocado Smoothie,California Roll (8Pcs),Strawberry Milkshake,Egg & Avocado Toast","Pizza,Beverages,Sushi,Beverages,Sandwiches",280.0,2025-12-27,8,Saturday,5,Cash,28,3.9
ORD00223,CUST0258,Urban Bites,"M0319,M0194,M0051,M0055","Grilled Cheese,Lasagna,Pepperoni Pizza,Bbq Chicken Pizza","Sandwiches,Pasta,Pizza,Pizza",339.0,2025-12-26,14,Friday,4,Wallet,27,3.1
ORD00224,CUST0431,Street Eats,"M0032,M0043,M0075,M0309","Truffle Burger,Margherita Pizza,Veggie Supreme Pizza,Hot Chocolate","Burgers,Pizza,Pizza,Beverages",280.0,2025-11-11,14,Tuesday,4,Cash,39,4.0
ORD00225,CUST0472,Shawarma Station,"M0228,M0162","Chocolate Lava Cake,Spaghetti Bolognese","Desserts,Pasta",111.0,2025-12-28,15,Sunday,2,Cash,46,4.5
ORD00226,CUST0064,Pizza Palace,"M0055,M0260","Bbq Chicken Pizza,Waffles & Ice Cream","Pizza,Desserts",162.0,2026-03-15,14,Sunday,2,Wallet,59,4.8
ORD00227,CUST0423,El Classico,"M0181,M0321","Pasta Carbonara,Tuna Melt","Pasta,Sandwiches",127.0,2026-03-05,9,Thursday,2,Wallet,34,4.1
ORD00228,CUST0471,The Grill House,"M0279,M0123","Iced Latte,Salmon Nigiri (2Pcs)","Beverages,Sushi",66.0,2025-12-30,11,Tuesday,2,Wallet,30,3.9
ORD00229,CUST0045,Pizza Palace,"M0310,M0196,M0184,M0112","Club Sandwich,Caesar Salad,Pesto Pasta,Cheese Shawarma","Sandwiches,Salads,Pasta,Shawarma",202.0,2025-12-17,10,Wednesday,4,Cash,52,4.8
ORD00230,CUST0470,Flavor Street,"M0239,M0281,M0048","Crème Brûlée,Mint Lemonade,Pepperoni Pizza","Desserts,Beverages,Pizza",143.0,2025-12-10,10,Wednesday,3,Credit Card,24,3.5
ORD00231,CUST0242,Daily Bites,"M0110,M0045,M0310","Mixed Grill Wrap,Pepperoni Pizza,Club Sandwich","Shawarma,Pizza,Sandwiches",223.0,2025-12-04,10,Thursday,3,Credit Card,47,3.5
ORD00232,CUST0076,Crave It,"M0226,M0037,M0083,M0238","Caprese Salad,Truffle Burger,Truffle Mushroom Pizza,Crème Brûlée","Salads,Burgers,Pizza,Desserts",348.0,2026-01-21,1,Wednesday,4,Credit Card,47,3.5
ORD00233,CUST0154,Urban Bites,"M0060,M0038","Four Cheese Pizza,Truffle Burger","Pizza,Burgers",211.0,2025-11-03,17,Monday,2,Credit Card,32,4.6
ORD00234,CUST0288,El Classico,"M0229,M0310","Chocolate Lava Cake,Club Sandwich","Desserts,Sandwiches",103.0,2025-12-18,11,Thursday,2,Credit Card,47,4.4
ORD00235,CUST0359,Shawarma Station,"M0066,M0094,M0294","Meat Lovers Pizza,Falafel Wrap,Avocado Smoothie","Pizza,Shawarma,Beverages",181.0,2025-11-26,14,Wednesday,3,Cash,54,3.5
ORD00236,CUST0337,The Grill House,"M0163,M0118,M0032,M0312,M0278","Spaghetti Bolognese,Cheese Shawarma,Truffle Burger,Club Sandwich,Iced Latte","Pasta,Shawarma,Burgers,Sandwiches,Beverages",270.0,2026-01-29,8,Thursday,5,Cash,48,3.3
ORD00237,CUST0257,Golden Fork,"M0154,M0162","Veggie Roll (8Pcs),Spaghetti Bolognese","Sushi,Pasta",109.0,2026-04-19,13,Sunday,2,Wallet,44,2.8
ORD00238,CUST0474,Sushi World,"M0080,M0048","Hawaiian Pizza,Pepperoni Pizza","Pizza,Pizza",178.0,2026-03-15,16,Sunday,2,Cash,26,4.9
ORD00239,CUST0434,Shawarma Station,"M0096,M0045,M0018,M0243","Falafel Wrap,Pepperoni Pizza,Bbq Bacon Burger,Tiramisu","Shawarma,Pizza,Burgers,Desserts",243.0,2026-01-01,15,Thursday,4,Wallet,38,4.8
ORD00240,CUST0059,Street Eats,"M0011,M0355,M0101","Crispy Chicken Burger,Lentil Soup,Shawarma Plate","Burgers,Soups,Shawarma",150.0,2025-12-31,10,Wednesday,3,Cash,21,2.9
ORD00241,CUST0238,Desert Rose Kitchen,"M0022,M0328,M0307,M0156,M0130","Bbq Bacon Burger,Blt Sandwich,Hot Chocolate,Sashimi Platter (12Pcs),Dragon Roll (8Pcs)","Burgers,Sandwiches,Beverages,Sushi,Sushi",394.0,2026-01-03,18,Saturday,5,Cash,44,3.9
ORD00242,CUST0470,Daily Bites,"M0247,M0203,M0362","Kunafa,Caesar Salad,Mushroom Cream Soup","Desserts,Salads,Soups",127.0,2026-01-12,23,Monday,3,Cash,43,2.9
ORD00243,CUST0486,Sushi World,"M0328,M0325","Blt Sandwich,Tuna Melt","Sandwiches,Sandwiches",79.0,2026-04-08,20,Wednesday,2,Cash,59,3.0
ORD00244,CUST0198,The Hungry Bear,"M0157,M0048,M0095","Sashimi Platter (12Pcs),Pepperoni Pizza,Falafel Wrap","Sushi,Pizza,Shawarma",234.0,2026-03-17,20,Tuesday,3,Credit Card,26,3.9
ORD00245,CUST0319,Shawarma Station,"M0257,M0026,M0186","Waffles & Ice Cream,Spicy Jalapeño Burger,Pesto Pasta","Desserts,Burgers,Pasta",181.0,2025-11-30,13,Sunday,3,Wallet,48,2.6
ORD00246,CUST0252,Daily Bites,"M0116,M0126","Cheese Shawarma,California Roll (8Pcs)","Shawarma,Sushi",92.0,2026-01-07,7,Wednesday,2,Credit Card,33,4.5
ORD00247,CUST0400,Burger Factory,"M0167,M0295,M0037,M0114","Spaghetti Bolognese,Avocado Smoothie,Truffle Burger,Cheese Shawarma","Pasta,Beverages,Burgers,Shawarma",274.0,2026-01-28,19,Wednesday,4,Credit Card,29,4.1
ORD00248,CUST0426,Daily Bites,"M0247,M0136","Kunafa,Spicy Tuna Roll (8Pcs)","Desserts,Sushi",123.0,2026-04-24,19,Friday,2,Credit Card,35,4.9
ORD00249,CUST0363,Pasta Corner,M0185,Pesto Pasta,Pasta,78.0,2026-04-15,10,Wednesday,1,Cash,48,3.0
ORD00250,CUST0006,Urban Bites,"M0196,M0128","Caesar Salad,California Roll (8Pcs)","Salads,Sushi",113.0,2026-02-19,19,Thursday,2,Credit Card,31,3.2
ORD00251,CUST0105,Shawarma Station,"M0076,M0321,M0166","Veggie Supreme Pizza,Tuna Melt,Spaghetti Bolognese","Pizza,Sandwiches,Pasta",205.0,2026-04-04,8,Saturday,3,Wallet,39,3.7
ORD00252,CUST0383,Shawarma Station,"M0278,M0302,M0091","Iced Latte,Strawberry Milkshake,Meat Shawarma Wrap","Beverages,Beverages,Shawarma",95.0,2026-03-24,1,Tuesday,3,Wallet,50,4.5
ORD00253,CUST0233,The Grill House,"M0279,M0117","Iced Latte,Cheese Shawarma","Beverages,Shawarma",61.0,2025-12-08,18,Monday,2,Credit Card,47,4.2
ORD00254,CUST0308,The Grill House,"M0279,M0232,M0242","Iced Latte,Cheesecake Slice,Tiramisu","Beverages,Desserts,Desserts",111.0,2026-04-26,13,Sunday,3,Wallet,47,4.5
